"PROD_EST","COBERTURA","ANIO","ID_MES","MARCA","MODELO","TIPO","SEGMENTO","ORIGEN","ID_PAIS_ORIGEN","UNI_VEH"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Mitsubishi","Montero Sport","Camiones ligeros","SUV's","IMPORTADO",214,16
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Mitsubishi","Outlander PHEV","Camiones ligeros","SUV's","IMPORTADO",126,50
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Mitsubishi","Xpander","Camiones ligeros","SUV's","IMPORTADO",96,288
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","MOTORNATION","BAIC BJ40","Camiones ligeros","SUV's","IMPORTADO",43,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","MOTORNATION","BAIC D20","Automóviles","Subcompactos","NACIONAL",1,13
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","MOTORNATION","BAIC X35","Camiones ligeros","SUV's","IMPORTADO",999,102
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","MOTORNATION","BAIC X55","Camiones ligeros","SUV's","IMPORTADO",43,23
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","MOTORNATION","CHANGAN ALSVIN","Automóviles","Subcompactos","IMPORTADO",43,114
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","MOTORNATION","CHANGAN CS35PLUS","Camiones ligeros","SUV's","IMPORTADO",43,208
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","MOTORNATION","CHANGAN CS55PLUS","Camiones ligeros","SUV's","IMPORTADO",43,141
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","MOTORNATION","CHANGAN UNI-K ","Camiones ligeros","SUV's","IMPORTADO",43,85
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","MOTORNATION","DFSK E5","Camiones ligeros","SUV's","IMPORTADO",43,9
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","MOTORNATION","DFSK 500","Camiones ligeros","SUV's","IMPORTADO",43,10
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","MOTORNATION","DFSK 600","Camiones ligeros","SUV's","IMPORTADO",43,3
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","MOTORNATION","JMC VIGUS","Camiones ligeros","Pick Ups","IMPORTADO",43,111
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Nissan","Altima","Automóviles","De Lujo","IMPORTADO",66,46
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Nissan","Armada","Camiones ligeros","SUV's","IMPORTADO",66,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Nissan","Cabstar Mediano","Camiones ligeros","Pick Ups","IMPORTADO",64,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Nissan","Frontier V6","Camiones ligeros","Pick Ups","IMPORTADO",66,99
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Nissan","GT-R","Automóviles","Deportivos","IMPORTADO",126,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Nissan","Juke","Automóviles","Compactos","IMPORTADO",126,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Nissan","Kicks","Camiones ligeros","SUV's","NACIONAL",1,1866
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Nissan","Leaf","Automóviles","Compactos","IMPORTADO",126,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Nissan","March","Automóviles","Subcompactos","NACIONAL",1,2197
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Nissan","Maxima","Automóviles","De Lujo","IMPORTADO",126,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Nissan","Murano","Camiones ligeros","SUV's","IMPORTADO",126,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Nissan","Note","Automóviles","Compactos","NACIONAL",1,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Nissan","NP300","Camiones ligeros","Pick Ups","NACIONAL",1,5024
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Nissan","NV 200 Cargo","Camiones ligeros","SUV's","NACIONAL",1,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Nissan","NV 200 NY TAXI","Camiones ligeros","SUV's","NACIONAL",1,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Nissan","NV2500 V6 Toldo Alto","Camiones ligeros","Minivans","IMPORTADO",66,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Nissan","Pathfinder","Camiones ligeros","SUV's","IMPORTADO",126,52
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Nissan","Sentra","Automóviles","Compactos","NACIONAL",1,2179
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Nissan","Tiida Sedan","Automóviles","Compactos","NACIONAL",1,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Nissan","Titan","Camiones ligeros","Pick Ups","IMPORTADO",66,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Nissan","Urvan Panel","Camiones ligeros","SUV's","IMPORTADO",126,361
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Nissan","Urvan Pasajeros","Camiones ligeros","SUV's","IMPORTADO",126,405
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Nissan","Versa","Automóviles","Compactos","NACIONAL",1,6595
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Nissan","Xtrail","Camiones ligeros","SUV's","IMPORTADO",126,1143
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Nissan","Z","Automóviles","Deportivos","IMPORTADO",126,3
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Nissan","370 Z","Automóviles","Deportivos","IMPORTADO",126,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Omoda","C5","Camiones ligeros","SUV's","IMPORTADO",43,432
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Omoda","O5","Automóviles","Subcompactos","IMPORTADO",43,235
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Peugeot","E-Partner","Camiones ligeros","Minivans","IMPORTADO",64,2
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Peugeot","Expert Cargo Van","Camiones ligeros","Pick Ups","IMPORTADO",74,46
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Peugeot","LANDTREK","Camiones ligeros","Pick Ups","IMPORTADO",43,152
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Peugeot","Manager Hdi","Camiones ligeros","Pick Ups","IMPORTADO",124,23
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Peugeot","Partner","Camiones ligeros","Pick Ups","IMPORTADO",64,435
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Peugeot","RIFTER","Camiones ligeros","Pick Ups","IMPORTADO",64,144
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Peugeot","2008","Camiones ligeros","SUV's","IMPORTADO",74,337
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Peugeot","3008","Camiones ligeros","SUV's","IMPORTADO",74,123
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Porsche","Cayenne","Camiones ligeros","SUV's","IMPORTADO",4,80
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Porsche","Cayman","Automóviles","De Lujo","IMPORTADO",4,6
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Porsche","Macan","Camiones ligeros","SUV's","IMPORTADO",4,46
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Porsche","Panamera","Automóviles","De Lujo","IMPORTADO",4,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Porsche","Taycan","Automóviles","Deportivos","IMPORTADO",4,4
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Porsche","718 Boxster","Automóviles","Deportivos","IMPORTADO",4,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Porsche","911 Carrera / Turbo / GT","Automóviles","Deportivos","IMPORTADO",4,52
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Renault","Duster","Camiones ligeros","SUV's","IMPORTADO",46,218
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Renault","Kangoo","Camiones ligeros","Pick Ups","IMPORTADO",12,147
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Renault","Koleos","Camiones ligeros","SUV's","IMPORTADO",48,162
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Renault","Kwid","Automóviles","Subcompactos","IMPORTADO",31,1806
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Renault","Kwid e-Tech","Automóviles","Subcompactos","IMPORTADO",43,25
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Renault","Logan","Automóviles","Subcompactos","IMPORTADO",31,271
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Renault","Oroch","Camiones ligeros","Pick Ups","IMPORTADO",31,593
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Renault","Stepway","Automóviles","Compactos","IMPORTADO",46,79
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","SEAT","Arona","Camiones ligeros","SUV's","IMPORTADO",64,270
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","SEAT","Ateca","Camiones ligeros","SUV's","IMPORTADO",184,165
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","SEAT","CUPRA Formentor","Camiones ligeros","SUV's","IMPORTADO",64,297
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","SEAT","Ibiza 4 Ptas","Automóviles","Subcompactos","IMPORTADO",64,858
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","SEAT","Leon","Automóviles","Deportivos","IMPORTADO",64,208
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","SEAT","Tarraco","Camiones ligeros","SUV's","IMPORTADO",4,61
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Subaru","Crosstrek","Camiones ligeros","SUV's","IMPORTADO",126,84
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Subaru","Crosstrek MHEV","Camiones ligeros","SUV's","IMPORTADO",126,37
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Subaru","Forester","Camiones ligeros","SUV's","IMPORTADO",126,145
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Subaru","Outback","Camiones ligeros","SUV's","IMPORTADO",126,36
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Subaru","Subaru BRZ","Automóviles","Deportivos","IMPORTADO",126,10
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Subaru","WRX","Automóviles","Deportivos","IMPORTADO",126,10
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Subaru","WRX STI","Automóviles","Deportivos","IMPORTADO",126,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Subaru","XV","Camiones ligeros","SUV's","IMPORTADO",126,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Suzuki","Baleno","Automóviles","Subcompactos","IMPORTADO",95,358
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Suzuki","Ciaz","Automóviles","Compactos","IMPORTADO",95,21
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Suzuki","Ertiga","Automóviles","Compactos","IMPORTADO",96,547
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Suzuki","FRONX","Camiones ligeros","SUV's","IMPORTADO",95,353
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Suzuki","Grand Vitara","Camiones ligeros","SUV's","IMPORTADO",95,272
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Suzuki","Ignis","Automóviles","Subcompactos","IMPORTADO",126,541
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Suzuki","JIMNY","Camiones ligeros","SUV's","IMPORTADO",126,215
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Suzuki","S Cross","Camiones ligeros","SUV's","IMPORTADO",94,14
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Suzuki","Swift","Automóviles","Subcompactos","IMPORTADO",126,954
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Toyota","Avanza","Automóviles","Compactos","IMPORTADO",96,1013
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Toyota","Camry","Automóviles","De Lujo","IMPORTADO",66,315
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Toyota","C-HR","Camiones ligeros","SUV's","IMPORTADO",227,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Toyota","Corolla","Automóviles","Compactos","IMPORTADO",66,916
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Toyota","Corolla Cross","Camiones ligeros","SUV's","IMPORTADO",66,502
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Toyota","GR Supra","Automóviles","De Lujo","IMPORTADO",17,4
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Toyota","GR Yaris","Automóviles","Deportivos","IMPORTADO",126,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Toyota","Hiace P","Camiones ligeros","SUV's","IMPORTADO",126,103
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Toyota","Hiace V","Camiones ligeros","SUV's","IMPORTADO",126,71
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Toyota","Highlander","Camiones ligeros","SUV's","IMPORTADO",66,329
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Toyota","Hilux Dc","Camiones ligeros","Pick Ups","IMPORTADO",214,1698
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Toyota","Lcruiser","Camiones ligeros","SUV's","IMPORTADO",126,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Toyota","Prius","Automóviles","De Lujo","IMPORTADO",126,494
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Toyota","Prius-C","Automóviles","Subcompactos","IMPORTADO",126,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Toyota","RAIZE","Camiones ligeros","SUV's","IMPORTADO",96,711
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Toyota","Rav4","Camiones ligeros","SUV's","IMPORTADO",40,1432
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Toyota","Sequoia","Camiones ligeros","SUV's","IMPORTADO",66,39
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Toyota","Sienna","Camiones ligeros","Minivans","IMPORTADO",66,336
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Toyota","Tacoma","Camiones ligeros","Pick Ups","NACIONAL",1,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Toyota","Tacoma-","Camiones ligeros","Pick Ups","NACIONAL",1,4
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Toyota","Tundra","Camiones ligeros","Pick Ups","IMPORTADO",66,49
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Toyota","Yaris Hatchback","Automóviles","Subcompactos","IMPORTADO",214,231
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Toyota","Yaris Sedan","Automóviles","Subcompactos","IMPORTADO",214,1017
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Toyota","Yaris-R","Automóviles","Subcompactos","NACIONAL",1,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volkswagen","Amarok","Camiones ligeros","Pick Ups","IMPORTADO",12,121
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volkswagen","Beetle","Automóviles","Compactos","NACIONAL",1,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volkswagen","Beetle Cabrio","Automóviles","Compactos","NACIONAL",1,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volkswagen","Crafter","Camiones ligeros","Pick Ups","IMPORTADO",4,95
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volkswagen","Crafter chasis","Camiones ligeros","SUV's","IMPORTADO",177,6
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volkswagen","Cross Sport","Camiones ligeros","SUV's","IMPORTADO",66,341
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volkswagen","Crossfox","Automóviles","Subcompactos","IMPORTADO",31,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volkswagen","e-Crafter","Camiones ligeros","SUV's","IMPORTADO",177,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volkswagen","Gol","Automóviles","Subcompactos","IMPORTADO",31,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volkswagen","Gol Sedan","Automóviles","Subcompactos","IMPORTADO",31,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volkswagen","Golf","Automóviles","Compactos","IMPORTADO",31,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volkswagen","Golf-","Automóviles","Compactos","NACIONAL",1,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volkswagen","Golf Variant-/Crossgolf","Automóviles","Compactos","NACIONAL",1,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volkswagen","GTI","Automóviles","Deportivos","IMPORTADO",4,127
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volkswagen","Jetta","Automóviles","Compactos","NACIONAL",1,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volkswagen","Nivus","Camiones ligeros","SUV's","IMPORTADO",31,314
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volkswagen","Nuevo Jetta","Automóviles","Compactos","NACIONAL",1,757
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volkswagen","Nuevo Jetta TDI","Automóviles","Compactos","NACIONAL",1,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volkswagen","Passat","Automóviles","De Lujo","IMPORTADO",66,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volkswagen","Polo 4 Ptas","Automóviles","Subcompactos","IMPORTADO",95,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volkswagen","Polo 4 Ptas","Automóviles","Subcompactos","IMPORTADO",31,652
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volkswagen","Saveiro","Camiones ligeros","Pick Ups","IMPORTADO",31,1436
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volkswagen","Taigun","Camiones ligeros","SUV's","IMPORTADO",95,972
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volkswagen","Taos","Camiones ligeros","SUV's","NACIONAL",1,1450
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volkswagen","T-Cross","Camiones ligeros","SUV's","IMPORTADO",31,416
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volkswagen","Teramont","Camiones ligeros","SUV's","IMPORTADO",66,303
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volkswagen","Tiguan-","Camiones ligeros","SUV's","NACIONAL",1,1355
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volkswagen","Touareg","Camiones ligeros","SUV's","IMPORTADO",62,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volkswagen","Transporter Carga","Camiones ligeros","SUV's","IMPORTADO",4,113
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volkswagen","Transporter Pasajeros","Camiones ligeros","SUV's","IMPORTADO",4,37
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volkswagen","UP!","Automóviles","Subcompactos","IMPORTADO",31,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volkswagen","Vento","Automóviles","Subcompactos","IMPORTADO",95,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volkswagen","Virtus","Automóviles","Subcompactos","IMPORTADO",95,2141
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volkswagen","Volkswagen Caddy","Camiones ligeros","Pick Ups","IMPORTADO",177,58
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volvo","C40","Automóviles","De Lujo","IMPORTADO",23,33
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volvo","XC40","Automóviles","De Lujo","IMPORTADO",23,150
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volvo","XC60 II","Camiones ligeros","SUV's","IMPORTADO",209,83
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"01","Volvo","XC90 II","Camiones ligeros","SUV's","IMPORTADO",209,40
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"02","Acura","INTEGRA","Automóviles","De Lujo","IMPORTADO",66,12
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"02","Acura","Mdx","Camiones ligeros","SUV's","IMPORTADO",40,42
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"02","Acura","NSX","Automóviles","Deportivos","IMPORTADO",66,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2024,"02","Acura","Rdx","Camiones ligeros","SUV's","IMPORTADO",66,32
